Wall time,Step,Value
1510919375.9799113,380,0.03904363885521889
1510919383.590353,387,0.04066190868616104
1510919389.0166566,392,0.03374480456113815
1510919390.073771,393,0.03572859242558479
1510919407.4053657,409,0.03356429934501648
1510919415.026802,416,0.03363395482301712
1510919421.5817163,422,0.03347916528582573
1510919422.6557853,423,0.03212366998195648
1510919424.831903,425,0.03146519139409065
1510919445.972335,431,0.03112330660223961
1510919455.7668433,440,0.029626790434122086
1510919457.9772944,442,0.032356146723032
1510919459.473381,443,0.034398261457681656
1510919462.8774893,446,0.03122870996594429
1510919469.4241538,452,0.03245820477604866
1510919479.351493,461,0.029655518010258675
1510919483.0738328,464,0.029660195112228394
1510919484.1520162,465,0.03169663995504379
1510919493.8261688,474,0.028876766562461853
1510919494.888615,475,0.03190133720636368
1510919510.0216768,489,0.02841721847653389
1510919511.084704,490,0.033070698380470276
1510919513.2097087,492,0.0298001766204834
1510919515.3439693,494,0.02720554731786251
1510919530.3163836,508,0.02919955551624298
1510919535.7479308,513,0.02834002487361431
1510919537.966687,515,0.027151040732860565
1510919541.217327,518,0.029631085693836212
1510919549.7979884,526,0.029369141906499863
1510919556.2188432,532,0.02672037109732628
1510919558.357575,534,0.029136141762137413
1510919561.5632095,537,0.028197668492794037
1510919567.9542286,543,0.026611164212226868
1510919573.2985537,548,0.028144963085651398
1510919574.39225,549,0.02842145785689354
1510919584.0250754,558,0.027506595477461815
1510919586.179994,560,0.028183232992887497
1510919590.4348416,564,0.028123093768954277
1510919591.5222383,565,0.0278260987251997
1510919596.8863761,570,0.029185909777879715
1510919601.1683218,574,0.02851221337914467
1510919602.230769,575,0.028201688081026077
1510919607.5927157,580,0.02873748168349266
1510919609.7495484,582,0.02765551581978798
1510919610.8145854,583,0.02899135649204254
1510919612.9552696,585,0.029203422367572784
1510919615.0958958,587,0.02763497829437256
1510919616.1589415,588,0.02698822319507599
1510919621.5033455,593,0.028375186026096344
1510919622.597097,594,0.02747989259660244
1510919630.0997849,601,0.027914708480238914
1510919632.259237,603,0.026435455307364464
1510919638.7010145,609,0.027989080175757408
1510919640.8266363,611,0.027433104813098907
1510919646.2355046,616,0.026891561225056648
1510919651.5774395,621,0.02697250247001648
1510919653.7336977,623,0.025366008281707764
1510919666.565255,635,0.02690172754228115
1510919674.051981,642,0.026245394721627235
1510919675.1301064,643,0.027063284069299698
1510919677.271288,645,0.027807530015707016
1510919678.3650913,646,0.027204839512705803
1510919679.4587874,647,0.027341458946466446
1510919680.5067165,648,0.025933459401130676
1510919682.6630256,650,0.027041122317314148
1510919685.8758047,653,0.026001904159784317
1510919690.14144,657,0.026811007410287857
1510919695.4874437,662,0.028965992853045464
1510919698.7379375,665,0.028255056589841843
1510919703.0529351,669,0.024614326655864716
1510919706.2880356,672,0.0251894723623991
1510919707.366163,673,0.025931160897016525
1510919709.5249615,675,0.024529436603188515
1510919710.6214783,676,0.025618402287364006
1510919713.8215842,679,0.027450259774923325
1510919714.8840342,680,0.02705588936805725
1510919718.1188965,683,0.02736836113035679
1510919719.1814559,684,0.025947390124201775
1510919724.5433135,689,0.02700912579894066
1510919725.6083658,690,0.026786543428897858
1510919733.0959811,697,0.027557438239455223
1510919736.3172626,700,0.025593183934688568
1510919740.6462462,704,0.024491265416145325
1510919743.8493795,707,0.026103179901838303
1510919746.0061789,709,0.02557291090488434
1510919748.1468644,711,0.025653203949332237
1510919752.7232661,715,0.027153290808200836
1510919757.1355188,719,0.026930835098028183
1510919760.481329,722,0.024616248905658722
1510919761.614393,723,0.0269117821007967
1510919762.6884546,724,0.025837130844593048
1510919763.767517,725,0.025307459756731987
1510919770.3986466,731,0.026316916570067406
1510919777.0490274,737,0.027094807475805283
1510919779.258232,739,0.0249653123319149
1510919780.3643477,740,0.028009450063109398
1510919784.7611117,744,0.026584746316075325
1510919788.177002,747,0.025424810126423836
1510919789.262113,748,0.026283811777830124
1510919792.6585393,751,0.025819554924964905
1510919793.8976119,752,0.024575313553214073
1510919795.0336747,753,0.025922328233718872
1510919797.2228007,755,0.027034509927034378
1510919799.399925,757,0.02441743016242981
1510919809.2309613,766,0.026149528101086617
1510919810.3110259,767,0.025880485773086548
1510919813.577212,770,0.025408554822206497
1510919814.6810472,771,0.024826684966683388
1510919816.2426572,772,0.0242486409842968
1510919818.3676586,774,0.024933086708188057
1510919819.4334652,775,0.0260390006005764
1510919825.8420346,781,0.02591393142938614
1510919830.123293,785,0.02488107979297638
1510919831.187444,786,0.024078208953142166
1510919833.3305523,788,0.024466989561915398
1510919835.4827054,790,0.02633855678141117
1510919838.7014613,793,0.024875888600945473
1510919839.779594,794,0.0255238339304924
1510919840.8446848,795,0.024718014523386955
1510919841.9071968,796,0.026412520557641983
1510919845.1236727,799,0.026206236332654953
1510919849.421237,803,0.024709440767765045
1510919852.6268523,806,0.025965288281440735
1510919854.7497978,808,0.027089396491646767
1510919855.8284962,809,0.02530493400990963
1510919856.906625,810,0.023278815671801567
1510919863.362482,816,0.025634007528424263
1510919864.4405537,817,0.02601534314453602
1510919866.5973322,819,0.024794332683086395
1510919869.8160884,822,0.024089474231004715
1510919874.082322,826,0.02347193844616413
1510919877.281112,829,0.024704063311219215
1510919880.5003583,832,0.025940097868442535
1510919881.562861,833,0.024281663820147514
1510919885.8128488,837,0.023817559704184532
1510919887.953475,839,0.025858284905552864
1510919893.313048,844,0.02328767627477646
1510919896.549772,847,0.022995494306087494
1510919933.107709,868,0.02383093535900116
1510919935.2482803,870,0.024387327954173088
1510919936.2977555,871,0.02277115359902382
1510919940.5795302,875,0.02612323686480522
1510919942.7357845,877,0.023790352046489716
1510919947.0560179,881,0.023801326751708984
1510919949.1497712,883,0.023785043507814407
1510919951.3241289,885,0.024192187935113907
1510919954.542934,888,0.024246806278824806
1510919957.7237222,891,0.025727534666657448
1510919964.1866095,897,0.024551060050725937
1510919968.4529135,901,0.02488342672586441
1510919975.9422982,908,0.024183640256524086
1510919977.0048568,909,0.025297708809375763
1510919978.051679,910,0.025282667949795723
1510919979.1255481,911,0.023022111505270004
1510919984.521281,916,0.02386859431862831
1510919986.6489031,918,0.024011144414544106
1510919989.836354,921,0.02283099852502346
1510919990.9161277,922,0.022313013672828674
1510919991.9785726,923,0.02203788422048092
1510919993.02545,924,0.023233627900481224
1510920001.5913966,932,0.02539980597794056
1510920002.6225913,933,0.02278095670044422
1510920005.8576174,936,0.023187603801488876
1510920013.3139572,943,0.025675956159830093
1510920016.5508585,946,0.024704940617084503
1510920026.1459723,955,0.02406836673617363
1510920028.2709687,957,0.023783834651112556
1510920029.3490982,958,0.02252563275396824
1510920030.4116056,959,0.022895660251379013
1510920033.6805522,962,0.023588810116052628
1510920034.7586818,963,0.024035777896642685
1510920039.0420017,967,0.024139221757650375
1510920044.3863642,972,0.025817817077040672
1510920045.449431,973,0.023926278576254845
1510920049.746311,977,0.024325504899024963
1510920050.8113139,978,0.022768791764974594
1510920051.8738177,979,0.023396145552396774
1510920052.9363182,980,0.023922547698020935
1510920056.1850393,983,0.024237878620624542
1510920057.2318597,984,0.024462949484586716
1510920058.2812855,985,0.022049926221370697
1510920061.5162091,988,0.02356373704969883
1510920062.594279,989,0.022016113623976707
1510920071.1292048,997,0.02522563934326172
1510920075.4276712,1001,0.02180975116789341
1510920077.563103,1003,0.021660413593053818
1510920079.723586,1005,0.022882884368300438
1510920080.7866066,1006,0.024305948987603188
1510920083.9746304,1009,0.02282000333070755
1510920088.2563956,1013,0.023290768265724182
1510920089.3345804,1014,0.024754131212830544
1510920090.412652,1015,0.02223821170628071
1510920093.6653707,1018,0.02269011363387108
1510920102.246595,1026,0.022289084270596504
1510920104.3872225,1028,0.023458300158381462
1510920108.6748443,1032,0.023075535893440247
1510920109.7216635,1033,0.023814108222723007
1510920112.9409213,1036,0.02370384894311428
1510920115.0659237,1038,0.023657754063606262
1510920117.209311,1040,0.021207857877016068
1510920122.593667,1045,0.022956499829888344
1510920134.3274765,1056,0.02152526192367077
1510920136.485328,1058,0.02154548279941082
1510920142.937896,1064,0.024486888200044632
1510920144.0158162,1065,0.02342480793595314
1510920146.1433408,1067,0.02228865772485733
1510920148.2995946,1069,0.023518813773989677
1510920152.56556,1073,0.023532407358288765
1510920156.8328943,1077,0.022662127390503883
1510920158.9791067,1079,0.023765137419104576
1510920164.3171382,1084,0.02407257817685604
1510920165.3952634,1085,0.02309323474764824
1510920166.4584181,1086,0.02323291078209877
1510920175.101695,1094,0.025935055688023567
1510920181.4795454,1100,0.023410432040691376
1510920185.7775648,1104,0.023412156850099564
1510920186.8400645,1105,0.022442527115345
1510920187.9181921,1106,0.022195985540747643
1510920197.5600176,1115,0.024876222014427185
1510920199.6850796,1117,0.023096730932593346
1510920202.8787382,1120,0.02183949202299118
1510920209.2859423,1126,0.022305618971586227
1510920210.3640707,1127,0.021721793338656425
1510920217.8516219,1134,0.025093117728829384
1510920219.9766755,1136,0.02201222814619541
1510920234.9934664,1150,0.021999362856149673
1510920241.3966053,1156,0.020541192963719368
1510920242.4591072,1157,0.021283553913235664
1510920243.521552,1158,0.02455076202750206
1510920246.7460966,1161,0.02361414022743702
1510920247.8399029,1162,0.020239120349287987
1510920248.9180305,1163,0.021043598651885986
1510920268.1776395,1181,0.024645114317536354
1510920271.3813324,1184,0.02214512601494789
1510920273.5219054,1186,0.022955426946282387
1510920281.009494,1193,0.023354336619377136
1510920282.0945375,1194,0.021896086633205414
1510920286.3662233,1198,0.021365473046898842
1510920288.522477,1200,0.02022610418498516
1510920290.6949506,1202,0.02174166589975357
1510920296.0413625,1207,0.020460886880755424
1510920298.2147975,1209,0.020894238725304604
1510920300.371051,1211,0.021589213982224464
1510920304.6373029,1215,0.021880192682147026
1510920315.2958086,1225,0.023594750091433525
1510920319.5307672,1229,0.023388192057609558
1510920323.8156185,1233,0.02107909880578518
1510920324.8906076,1234,0.021279286593198776
1510920325.9536374,1235,0.022945450618863106
1510920328.0943222,1237,0.022521216422319412
1510920331.3143516,1240,0.02244124747812748
1510920334.5157125,1243,0.02274293825030327
1510920336.6257033,1245,0.021904662251472473
1510920339.8129869,1248,0.022280829027295113
1510920346.238015,1254,0.02144109457731247
1510920348.3942113,1256,0.022459980100393295
1510920350.553188,1258,0.02309960499405861
1510920351.6156342,1259,0.022090192884206772
1510920354.8031387,1262,0.024205287918448448
1510920356.9307964,1264,0.02237391471862793
1510920360.120774,1267,0.022623753175139427
1510920368.623627,1275,0.023057907819747925
1510920376.0776613,1282,0.022912222892045975
1510920396.533824,1288,0.02217164635658264
1510920400.9269302,1292,0.022055860608816147
1510920402.0206423,1293,0.022719966247677803
1510920403.0987568,1294,0.021023890003561974
1510920404.1873074,1295,0.02209831029176712
1510920410.617532,1301,0.024790843948721886
1510920413.8049815,1304,0.021041013300418854
1510920421.2926462,1311,0.023910656571388245
1510920423.4332588,1313,0.022824887186288834
1510920426.652566,1316,0.02286273054778576
1510920427.7306929,1317,0.022359607741236687
1510920430.9388192,1320,0.021996987983584404
1510920437.381833,1326,0.023355551064014435
1510920439.5224621,1328,0.022048506885766983
1510920442.710605,1331,0.021445337682962418
1510920445.9169059,1334,0.021634193137288094
1510920446.9949737,1335,0.021699201315641403
1510920448.057478,1336,0.02206789143383503
1510920449.120035,1337,0.022046834230422974
1510920450.2137878,1338,0.021382777020335197
1510920456.543327,1344,0.021677644923329353
1510920469.3281872,1356,0.023174719884991646
1510920475.7217214,1362,0.021618254482746124
1510920481.0660906,1367,0.021764317527413368
1510920485.316609,1371,0.019969265908002853
1510920492.7960186,1378,0.021826235577464104
1510920494.921023,1380,0.0205441452562809
1510920500.3275585,1385,0.021285980939865112
1510920501.4084475,1386,0.022698571905493736
1510920504.6248736,1389,0.02123778685927391
1510920505.7034757,1390,0.020767895504832268
1510920507.8128052,1392,0.021918432787060738
1510920508.8935835,1393,0.020923752337694168
1510920512.0785089,1396,0.020741185173392296
1510920530.2407217,1413,0.021923527121543884
1510920531.3058112,1414,0.02100873738527298
1510920532.3839934,1415,0.019991744309663773
1510920537.7138665,1420,0.020596636459231377
1510920540.9644325,1423,0.021671675145626068
1510920545.2456853,1427,0.022765304893255234
1510920546.308837,1428,0.022637445479631424
1510920547.3713388,1429,0.021945245563983917
1510920551.6396594,1433,0.022733379155397415
1510920552.717843,1434,0.02279934659600258
1510920555.905765,1437,0.019632956013083458
1510920560.2051957,1441,0.020606443285942078
1510920562.3463643,1443,0.020470529794692993
1510920576.231642,1456,0.02082342654466629
1510920577.3097692,1457,0.020410874858498573
1510920586.9249125,1466,0.020570969209074974
1510920588.0030477,1467,0.021072348579764366
1510920599.7234123,1478,0.020968914031982422
1510920608.3989713,1486,0.02080571837723255
1510920609.4848669,1487,0.020506886765360832
1510920612.674987,1490,0.024737726897001266
1510920614.815566,1492,0.019697386771440506
1510920615.8786254,1493,0.019682995975017548
1510920624.4427385,1501,0.021937845274806023
1510920625.5078118,1502,0.02252463437616825
1510920626.5703712,1503,0.024494828656315804
1510920630.8365471,1507,0.02078128233551979
1510920632.9615521,1509,0.020939882844686508
1510920635.102888,1511,0.02095930464565754
1510920643.6995437,1519,0.020480478182435036
1510920649.0301728,1524,0.02183469384908676
1510920650.0953076,1525,0.02037423849105835
1510920653.3155494,1528,0.021492356434464455
1510920660.774367,1535,0.02038581669330597
1510920673.6212523,1547,0.021208204329013824
1510920678.9354143,1552,0.019943151623010635
1510920680.013542,1553,0.020189857110381126
1510920682.1859174,1555,0.021458951756358147
1510920683.2484233,1556,0.02020898088812828
1510920689.6403775,1562,0.02172662690281868
1510920697.1418455,1569,0.02129984274506569
1510920698.251223,1570,0.02111940272152424
1510920707.8467863,1579,0.022735971957445145
1510920712.145017,1583,0.021434960886836052
1510920714.301326,1585,0.02146046794950962
1510920718.5695114,1589,0.02310054562985897
1510920728.228911,1598,0.020896976813673973
1510920730.3695333,1600,0.021210340782999992
1510920733.5864654,1603,0.020704105496406555
1510920735.6982913,1605,0.02216118946671486
1510920736.7764182,1606,0.02093690074980259
1510920742.0896895,1611,0.01964210718870163
1510920750.6552904,1619,0.021593160927295685
1510920752.780292,1621,0.021425599232316017
1510920760.2990294,1628,0.02030813694000244
1510920761.362169,1629,0.019704384729266167
1510920765.6439807,1633,0.02010687068104744
1510920770.9591608,1638,0.01979232206940651
1510920774.170005,1641,0.02067650482058525
1510920776.2811127,1643,0.02212323434650898
1510920779.4842436,1646,0.021417034789919853
1510920782.7034633,1649,0.02091546542942524
1510920786.9877746,1653,0.01990760676562786
1510920795.553535,1661,0.020962441340088844
1510920804.0873895,1669,0.020375290885567665
1510920806.2461724,1671,0.02207638882100582
1510920808.3871624,1673,0.021621547639369965
1510920811.62399,1676,0.02235412783920765
1510920812.6865478,1677,0.02164422906935215
1510920819.0785065,1683,0.021559448912739754
1510920820.172205,1684,0.020713835954666138
1510920828.7067432,1692,0.021065041422843933
1510920831.9124234,1695,0.02046794630587101
1510920832.9749248,1696,0.02259312942624092
1510920834.0534158,1697,0.020489808171987534
1510920835.1003485,1698,0.01981973648071289
1510920837.2746875,1700,0.019452441483736038
1510920840.479481,1703,0.020305540412664413
1510920847.8727865,1710,0.021212466061115265
1510920848.950971,1711,0.02003548853099346
1510920854.2483642,1716,0.02188635803759098
1510920870.4134803,1718,0.020024709403514862
1510920871.6036918,1719,0.02085532434284687
1510920872.6661863,1720,0.020665522664785385
1510920882.2943618,1729,0.021090619266033173
1510920886.5630782,1733,0.020306743681430817
1510920888.7037082,1735,0.020619267597794533
1510920889.7662096,1736,0.01961624249815941
1510920891.9094303,1738,0.019912267103791237
1510920897.3588421,1743,0.02078394964337349
1510920898.4213505,1744,0.01968785747885704
1510920900.580219,1746,0.01936723105609417
1510920901.6427205,1747,0.018731433898210526
1510920902.6895978,1748,0.019317738711833954
1510920905.9087968,1751,0.020170437172055244
1510920908.0337458,1753,0.019172564148902893
1510920910.2081478,1755,0.021151846274733543
1510920923.0411212,1767,0.02087099477648735
1510920932.9253657,1776,0.021351641044020653
1510920939.6857522,1782,0.018399735912680626
1510920940.796814,1783,0.02067667990922928
1510920947.4242134,1789,0.020884092897176743
1510920948.5572786,1790,0.019072724506258965
1510920949.643096,1791,0.021643685176968575
1510920964.0340536,1799,0.020391056314110756
1510920972.0770295,1806,0.020409146323800087
1510920980.6399345,1814,0.020289495587348938
1510920981.702471,1815,0.02136482670903206
1510920984.9061353,1818,0.020070478320121765
1510920992.454149,1825,0.020209316164255142
1510920994.610073,1827,0.020931784063577652
1510920998.9076242,1831,0.02009669691324234
1510921009.5987484,1841,0.021073440089821815
1510921010.6775126,1842,0.021005790680646896
1510921013.927573,1845,0.020246895030140877
1510921019.3031368,1850,0.01872439496219158
1510921023.597579,1854,0.020839225500822067
1510921037.6058733,1867,0.021213797852396965
1510921039.7777512,1869,0.020704180002212524
1510921040.8428497,1870,0.02178920991718769
1510921047.2966268,1876,0.020276976749300957
1510921048.3904297,1877,0.020938461646437645
1510921049.4528773,1878,0.020903607830405235
1510921051.5949247,1880,0.019613441079854965
1510921053.7355516,1882,0.01937737502157688
1510921066.655477,1894,0.01980188488960266
1510921076.2832692,1903,0.019795361906290054
1510921080.533842,1907,0.02109750360250473
1510921085.8962023,1912,0.019801516085863113
1510921086.9743297,1913,0.019472558051347733
1510921092.351968,1918,0.019275665283203125
1510921098.7752984,1924,0.021659761667251587
1510921099.8534248,1925,0.02030494622886181
1510921106.2634048,1931,0.020092211663722992
1510921110.4978313,1935,0.020189035683870316
1510921112.6384673,1937,0.020280182361602783
1510921114.7790444,1939,0.0204240083694458
1510921121.1728134,1945,0.018012437969446182
1510921124.4361587,1948,0.0213213749229908
1510921126.5949578,1950,0.021112028509378433
1510921129.7800775,1953,0.019249962642788887
1510921133.0149975,1956,0.020046742632985115
1510921136.281703,1959,0.02047918364405632
1510921138.4067633,1961,0.022438015788793564
1510921145.893863,1968,0.021288884803652763
1510921148.018812,1970,0.01931368187069893
1510921160.7887633,1982,0.0202835351228714
1510921161.8825712,1983,0.020373454317450523
1510921162.9450724,1984,0.020472727715969086
1510921177.9207463,1998,0.01949175074696541
1510921182.2055528,2002,0.019287122413516045
1510921186.4857674,2006,0.01976245455443859
1510921187.5482726,2007,0.01927056722342968
1510921190.8040283,2010,0.01969127170741558
1510921191.8977876,2011,0.01942295767366886
1510921195.085286,2014,0.021423954516649246
1510921197.5681534,2016,0.019204962998628616
1510921199.7602737,2018,0.019865090027451515
1510921205.2558694,2023,0.020343992859125137
1510921208.6915708,2026,0.020633066073060036
1510921210.8806975,2028,0.020725546404719353
1510921214.0958803,2031,0.01850057765841484
1510921217.3511205,2034,0.020070578902959824
1510921220.654256,2037,0.02065909467637539
1510921222.8373811,2039,0.01950923353433609
1510921226.0925689,2042,0.021030575037002563
1510921229.3888137,2045,0.019293034449219704
1510921230.4848187,2046,0.019837984815239906
1510921233.7270045,2049,0.020850973203778267
1510921246.8687646,2061,0.020012833178043365
1510921249.0788836,2063,0.019199427217245102
1510921254.667184,2068,0.020221780985593796
1510921260.5600836,2073,0.021023264154791832
1510921261.6382096,2074,0.018627410754561424
1510921262.7007675,2075,0.018860522657632828
1510921264.8413424,2077,0.020177476108074188
1510921265.922215,2078,0.01906074956059456
1510921268.0730402,2080,0.020786035805940628
1510921270.2483242,2082,0.019894475117325783
1510921273.4697998,2085,0.01894937828183174
1510921274.545557,2086,0.019359024241566658
1510921278.8431244,2090,0.01906343549489975
1510921284.2056525,2095,0.019192766398191452
1510921286.3622248,2097,0.020950404927134514
1510921294.0044434,2104,0.02022232860326767
1510921296.1605666,2106,0.02047394961118698
1510921297.2566295,2107,0.01997203938663006
1510921300.6588826,2110,0.01923302561044693
1510921302.8259532,2112,0.019867753610014915
1510921307.340207,2116,0.02020758017897606
1510921310.6174002,2119,0.018823063001036644
1510921312.8185227,2121,0.01979921944439411
1510921314.9957051,2123,0.018901119008660316
1510921316.0917087,2124,0.020022964105010033
1510921321.6260338,2129,0.01949620433151722
1510921326.037285,2133,0.019970063120126724
1510921327.127349,2134,0.018809961155056953
1510921328.2184117,2135,0.018576499074697495
1510921332.5756595,2139,0.02107182890176773
1510921333.6777222,2140,0.01925012096762657
1510921335.853847,2142,0.02013515681028366
1510921339.1560383,2145,0.018705131486058235
1510921354.5409174,2146,0.019667575135827065
1510921355.599978,2147,0.019583627581596375
1510921357.997115,2149,0.019476164132356644
1510921359.0831773,2150,0.019733482971787453
1510921361.230316,2152,0.018923381343483925
1510921366.6686132,2157,0.02010665275156498
1510921367.7656784,2158,0.019962109625339508
1510921374.33005,2164,0.01861117035150528
1510921375.4291193,2165,0.020219160243868828
1510921376.517176,2166,0.020061200484633446
1510921381.325765,2170,0.01988041400909424
1510921383.4820187,2172,0.019139859825372696
1510921385.6257572,2174,0.020847508683800697
1510921389.9204946,2178,0.018995599821209908
1510921400.6426017,2188,0.017987357452511787
1510921402.798911,2190,0.01836770586669445
1510921404.9684966,2192,0.020346898585557938
1510921406.015877,2193,0.018782487139105797
1510921410.312996,2197,0.01828213408589363
1510921412.4551857,2199,0.01988995634019375
1510921413.5020626,2200,0.019486013799905777
1510921414.59587,2201,0.01894165202975273
1510921422.1139035,2208,0.019144156947731972
1510921426.4446483,2212,0.017695976421236992
1510921429.6946049,2215,0.019808579236268997
1510921440.4964385,2225,0.019334543496370316
1510921441.5588834,2226,0.020128266885876656
1510921445.8739378,2230,0.020368898287415504
1510921448.0457659,2232,0.018946025520563126
1510921451.3026657,2235,0.018197696655988693
1510921453.474488,2237,0.017475230619311333
1510921454.5369923,2238,0.019552577286958694
1510921456.6937284,2240,0.018590569496154785
1510921457.7562299,2241,0.01946006901562214
1510921458.836909,2242,0.018361439928412437
1510921459.9306064,2243,0.018865706399083138
1510921462.0716984,2245,0.020771021023392677
1510921464.2435763,2247,0.01925680972635746
1510921465.3217046,2248,0.018758093938231468
1510921469.6054602,2252,0.02001774311065674
1510921470.6685028,2253,0.019279075786471367
1510921472.8247583,2255,0.019237104803323746
1510921476.0361133,2258,0.018847631290555
1510921481.3960185,2263,0.020335441455245018
1510921494.2903862,2275,0.019619224593043327
1510921498.594128,2279,0.018924498930573463
1510921501.7831693,2282,0.019294535741209984
1510921509.3809142,2289,0.019763752818107605
1510921512.6158216,2292,0.019877878949046135
1510921519.0471556,2298,0.02023639716207981
1510921520.1160936,2299,0.019502364099025726
1510921522.2885842,2301,0.020898647606372833
1510921525.5098996,2304,0.018212461844086647
1510921528.6974597,2307,0.02000141702592373
1510921529.7755876,2308,0.01801205612719059
1510921530.854118,2309,0.019431868568062782
1510921540.4845874,2318,0.019418785348534584
1510921541.5627735,2319,0.02061394602060318
1510921542.6252172,2320,0.017723869532346725
1510921543.7033443,2321,0.019830666482448578
1510921545.8299248,2323,0.019413402304053307
1510921547.986235,2325,0.017468076199293137
1510921551.1906328,2328,0.018569128587841988
1510921558.742232,2335,0.01843249797821045
1510921559.8203554,2336,0.018585117533802986
1510921560.8834002,2337,0.019193144515156746
1510921561.9615855,2338,0.020686157047748566
1510921570.5114279,2346,0.018754828721284866
1510921580.1370099,2355,0.019289596006274223
1510921585.4875338,2360,0.019987909123301506
1510921594.0526214,2368,0.019268451258540154
1510921595.130744,2369,0.017819808796048164
1510921598.3531842,2372,0.019465316087007523
1510921610.1038628,2383,0.021652068942785263
1510921613.3247697,2386,0.01864636316895485
1510921616.5441623,2389,0.019183481112122536
1510921617.6379085,2390,0.017811112105846405
1510921618.7316606,2391,0.01856459304690361
1510921620.890562,2393,0.01790970005095005
1510921629.5005734,2401,0.018843097612261772
1510921631.6747963,2403,0.019534697756171227
1510921633.8004687,2405,0.01918269321322441
1510921635.9463325,2407,0.020281556993722916
1510921646.6682198,2417,0.019208842888474464
1510921655.216919,2425,0.02017209306359291
1510921656.2811015,2426,0.0196351520717144
1510921661.6079178,2431,0.02025838941335678
1510921668.0011435,2437,0.01981332339346409
1510921676.5793345,2445,0.020272843539714813
1510921683.0433497,2451,0.01824157126247883
1510921684.1065056,2452,0.02179272100329399
1510921685.1533833,2453,0.017542297020554543
1510921686.2341294,2454,0.017822572961449623
1510921688.3591337,2456,0.019223928451538086
1510921693.736542,2461,0.019613154232501984
1510921714.0912046,2480,0.018980225548148155
1510921716.23361,2482,0.018088774755597115
1510921720.517322,2486,0.018997669219970703
